line_item_id,transaction_id,product_id,promotion_id,quantity,line_item_amount
9021638,T11283,P1177,PR128,1,480.79
1025219,T11284,P1084,PR109,1,457.05
9973291,T11284,P1159,PR128,4,761.72
9381083,T11285,P1017,PR108,3,165.69
3231975,T11286,P1088,PR135,1,326.73
9805753,T11287,P1072,PR147,4,1980.32
6161849,T11287,P1186,PR109,3,488.67
4273986,T11288,P1196,PR118,4,1610.88
3398865,T11288,P1143,PR130,5,60.6
2557214,T11288,P1019,PR116,5,37.55
4697378,T11289,P1187,PR108,2,846.42
1716681,T11290,P1067,PR144,5,2342.0
6424777,T11291,P1133,PR132,5,1659.0
4651274,T11292,P1147,PR133,5,2142.25
7942449,T11292,P1188,PR144,5,82.6
3889480,T11293,P1043,PR123,1,290.57
2457723,T11294,P1023,PR108,5,1638.6
4142,T11295,P1042,PR106,4,1015.24
2298058,T11296,P1019,PR115,1,7.51
7137124,T11296,P1130,PR118,4,515.48
5076087,T11297,P1120,PR138,3,417.18
4039499,T11297,P1128,PR105,1,90.78
6330204,T11297,P1143,PR149,4,48.48
5955772,T11298,P1180,,4,157.32
5317907,T11298,P1079,PR110,5,914.75
3588636,T11299,P1020,PR111,5,423.0
2397196,T11299,P1042,PR141,3,761.43
7409605,T11299,P1111,PR112,5,152.9
2017290,T11300,P1177,PR111,3,1442.37
5841500,T11300,P1142,PR120,4,1520.52
7819456,T11301,P1006,PR109,3,533.58
3586633,T11302,P1088,PR119,4,1306.92
3204181,T11302,P1157,PR149,5,1596.85
3003216,T11302,P1097,PR135,3,706.41
7416882,T11303,P1002,PR127,2,898.24
3269689,T11303,P1092,PR123,5,861.55
5207492,T11303,P1001,PR104,5,255.45
4257392,T11304,P1024,PR136,3,348.03
4580647,T11304,P1128,PR111,1,90.78
8031839,T11305,P1165,PR134,3,119.79
4599874,T11306,P1011,PR139,3,968.43
9599603,T11306,P1160,PR101,1,314.8
7624922,T11307,P1183,PR149,4,207.0
9153437,T11308,P1044,PR140,4,995.2
6199750,T11308,P1026,PR144,1,122.44
2968019,T11309,P1156,PR138,2,619.7
2003649,T11310,P1021,PR141,4,1106.48
5272015,T11311,P1113,PR108,1,272.61
3257840,T11312,P1139,PR121,3,638.1
5581193,T11313,P1157,PR146,1,319.37
2838933,T11313,P1172,PR104,3,970.29
8662756,T11313,P1150,PR111,3,160.29
6985676,T11314,P1170,PR100,4,1159.44
1089763,T11315,P1171,PR143,1,197.14
2474874,T11315,P1049,PR121,5,1622.55
1408762,T11315,P1186,PR137,3,488.67
4622551,T11316,P1113,,1,272.61
6866102,T11317,P1050,PR118,5,463.35
5220475,T11317,P1044,PR115,1,248.8
5883515,T11317,P1070,PR130,5,265.5
9532366,T11318,P1087,,4,1600.64
7767942,T11319,P1022,PR102,5,1737.45
1519374,T11319,P1022,PR122,1,347.49
3114840,T11319,P1046,PR141,1,362.61
2840984,T11320,P1151,PR117,1,248.35
6283564,T11320,P1002,PR125,2,898.24
5163731,T11321,P1020,PR112,2,169.2
2226921,T11321,P1174,PR117,2,550.16
4816346,T11322,P1013,PR102,4,340.04
2355959,T11322,P1045,PR122,3,304.95
3790987,T11323,P1080,PR102,4,601.32
3342435,T11323,P1048,PR124,3,51.12
4351240,T11323,P1045,PR126,3,304.95
1550418,T11324,P1112,PR143,3,804.06
9708911,T11324,P1125,PR126,3,1256.43
8775201,T11324,P1093,PR138,3,572.73
616246,T11325,P1161,PR124,2,508.1
2612284,T11325,P1149,PR123,4,958.88
7278853,T11326,P1145,PR107,2,55.54
3480383,T11326,P1088,PR108,3,980.19
9254501,T11326,P1087,PR145,5,2000.8
8611283,T11327,P1068,PR136,1,349.53
4332110,T11327,P1197,PR129,2,289.22
4376269,T11327,P1055,PR118,4,50.6
3127702,T11328,P1029,PR115,5,1632.85
9845219,T11329,P1035,PR123,4,545.12
9458482,T11329,P1082,PR143,3,1218.03
567906,T11330,P1168,PR120,5,1474.8
6021077,T11330,P1082,PR135,1,406.01
7977498,T11331,P1040,PR139,4,1269.64
3139211,T11332,P1086,PR138,1,253.25
2730419,T11332,P1091,PR146,3,1336.65
364904,T11333,P1139,PR105,2,425.4
7657888,T11333,P1112,PR104,5,1340.1
6699705,T11334,P1147,PR113,4,1713.8
4237502,T11334,P1121,PR144,2,444.58
5668657,T11334,P1185,PR141,3,120.72
5036073,T11335,P1173,PR149,4,927.36
8505391,T11335,P1010,PR103,2,782.08
4519128,T11336,P1107,PR107,4,1544.6
479077,T11337,P1102,PR123,5,117.45
2791473,T11337,P1041,PR110,5,1992.15
8792695,T11337,P1076,PR116,5,1858.4
2179207,T11338,P1145,PR149,2,55.54
1516638,T11339,P1085,PR120,1,258.11
5806636,T11339,P1079,PR125,2,365.9
2773980,T11339,P1117,PR142,4,1042.28
3362264,T11340,P1000,PR147,2,249.44
5159443,T11340,P1044,PR143,3,746.4
3411177,T11341,P1047,PR144,2,287.96
2586006,T11342,P1023,PR126,2,655.44
6279005,T11342,P1175,PR115,5,2355.15
5783306,T11343,P1122,PR125,2,87.68
6611017,T11344,P1120,PR132,5,695.3
6313126,T11345,P1054,PR130,4,752.92
1607675,T11345,P1118,PR147,2,329.72
5341140,T11345,P1099,PR146,2,293.68
4751217,T11346,P1102,PR105,3,70.47
6607713,T11347,P1186,PR143,4,651.56
5819466,T11347,P1136,PR107,1,370.26
451245,T11347,P1125,PR106,5,2094.05
3945290,T11348,P1155,PR133,2,404.52
8413035,T11349,P1092,PR143,3,516.93
6680365,T11349,P1000,PR113,5,623.6
2316597,T11350,P1165,PR115,2,79.86
3543891,T11351,P1048,PR142,1,17.04
1557771,T11351,P1077,PR108,4,1400.08
7142251,T11352,P1098,PR109,2,547.22
5219259,T11352,P1038,PR116,3,598.74
584295,T11353,P1172,PR111,4,1293.72
3011812,T11353,P1066,PR105,4,1122.48
1785609,T11354,P1101,PR118,5,100.5
1701296,T11355,P1021,PR142,3,829.86
205093,T11355,P1167,PR140,4,72.48
9641568,T11356,P1081,PR128,2,811.26
194426,T11357,P1098,PR105,4,1094.44
7087654,T11357,P1124,PR124,4,1926.04
5082734,T11357,P1197,PR123,1,144.61
7554277,T11358,P1066,PR124,1,280.62
7944806,T11358,P1128,PR115,3,272.34
6121366,T11359,P1085,PR115,5,1290.55
7114633,T11359,P1028,PR105,2,749.02
1342331,T11359,P1136,PR136,4,1481.04
9901125,T11360,P1001,PR120,3,153.27
7633455,T11361,P1050,PR103,5,463.35
7797433,T11361,P1111,PR133,1,30.58
8214485,T11362,P1010,PR127,1,391.04
840095,T11362,P1117,PR137,3,781.71
4233342,T11363,P1175,PR140,3,1413.09
4968480,T11363,P1108,PR127,3,335.49
9105809,T11363,P1196,PR116,1,402.72
5987543,T11364,P1045,PR113,3,304.95
7495560,T11364,P1106,PR106,1,263.51
9995512,T11365,P1076,PR121,1,371.68
614254,T11365,P1028,,3,1123.53
4171265,T11366,P1189,PR100,4,1632.64
8975563,T11366,P1044,PR128,1,248.8
2426729,T11366,P1024,PR130,2,232.02
4608639,T11367,P1126,PR129,4,1398.04
4095331,T11367,P1088,PR114,4,1306.92
9547382,T11367,P1187,PR117,5,2116.05
5479246,T11368,P1010,PR134,1,391.04
2462064,T11368,P1095,PR149,1,291.25
6407437,T11369,P1185,PR129,1,40.24
5666887,T11369,P1131,PR133,1,276.87
7088876,T11369,P1163,PR141,3,993.15
4309363,T11370,P1005,PR110,2,345.64
7271838,T11370,P1184,PR126,1,343.09
4378447,T11371,P1049,PR123,5,1622.55
9045564,T11372,P1157,PR134,5,1596.85
6278645,T11372,P1062,PR138,1,195.62
7330732,T11373,P1121,PR107,2,444.58
4644837,T11373,P1070,,2,106.2
6688584,T11373,P1128,PR117,1,90.78
4574802,T11374,P1173,PR112,3,695.52
314052,T11375,P1104,PR144,2,366.58
4609854,T11376,P1168,PR123,2,589.92
5337829,T11376,P1068,,4,1398.12
303214,T11377,P1056,PR122,2,929.04
1069086,T11378,P1083,PR111,2,868.4
7728327,T11378,P1156,PR148,3,929.55
9986316,T11378,P1150,PR129,4,213.72
7979293,T11379,P1138,PR130,4,1231.2
5753759,T11379,P1142,PR127,1,380.13
7455511,T11380,P1081,PR121,3,1216.89
8371406,T11380,P1038,PR143,4,798.32
6544142,T11381,P1136,PR127,2,740.52
9585047,T11382,P1103,PR112,1,412.19
9417484,T11382,P1020,PR124,4,338.4
8885076,T11383,P1021,PR143,2,553.24
4895979,T11383,P1094,,3,154.56
496012,T11384,P1115,PR145,4,1457.68
9813613,T11384,P1039,PR106,5,2232.8
9477323,T11385,P1159,PR144,3,571.29
4762845,T11386,P1106,PR105,1,263.51
3937925,T11386,P1142,PR123,4,1520.52
6348983,T11387,P1137,PR118,2,558.82
1627052,T11387,P1155,PR118,1,202.26
1856110,T11388,P1055,PR135,2,25.3
2996788,T11388,P1146,,3,75.48
9228650,T11389,P1196,PR108,4,1610.88
7015897,T11390,P1090,PR147,2,797.84
5358702,T11390,P1153,PR135,3,272.19
5331382,T11391,P1161,PR137,1,254.05
8934009,T11391,P1128,PR139,5,453.9
8301924,T11392,P1057,PR128,4,867.8
4803039,T11392,P1193,PR123,4,1265.32
6711799,T11393,P1040,PR147,2,634.82
8936648,T11393,P1073,PR104,1,74.34
2890223,T11394,P1195,PR141,4,1475.44
6431604,T11394,P1174,PR144,1,275.08
7017400,T11395,P1167,PR125,4,72.48
487228,T11395,P1105,PR113,2,135.78
2324854,T11395,P1158,PR138,2,54.86
1350664,T11396,P1158,PR128,5,137.15
6858111,T11396,P1153,PR105,5,453.65
4193311,T11396,P1005,PR106,3,518.46
1526164,T11397,P1145,PR136,4,111.08
6532031,T11398,P1005,PR117,5,864.1
3238533,T11398,P1141,PR122,5,906.05
4015045,T11399,P1117,PR143,3,781.71
5414414,T11400,P1120,PR137,2,278.12
518245,T11401,P1075,PR100,1,439.3
7703979,T11402,P1147,PR103,4,1713.8
7443266,T11403,P1175,,5,2355.15
8392215,T11404,P1045,PR143,4,406.6
5557608,T11405,P1028,PR146,5,1872.55
7754635,T11405,P1040,PR134,2,634.82
115483,T11405,P1184,PR122,1,343.09
8720252,T11406,P1008,PR126,4,1796.28
1180540,T11406,P1120,PR125,4,556.24
9015094,T11406,P1106,PR107,3,790.53
8961900,T11407,P1183,PR142,5,258.75
8066613,T11408,P1006,PR115,4,711.44
4915105,T11408,P1185,PR140,1,40.24
6096392,T11408,P1101,PR102,1,20.1
7382744,T11409,P1183,PR131,5,258.75
1738506,T11409,P1109,PR104,1,313.33
1875420,T11410,P1067,PR119,5,2342.0
6927196,T11411,P1043,PR113,3,871.71
2381528,T11411,P1168,PR131,3,884.88
3524642,T11411,P1062,PR125,4,782.48
1242681,T11412,P1024,PR146,3,348.03
4105862,T11412,P1117,PR105,4,1042.28
7460360,T11413,P1087,PR135,3,1200.48
4327210,T11413,P1084,PR139,4,1828.2
599696,T11414,P1070,,5,265.5
2483431,T11414,P1194,PR104,2,878.7
435210,T11414,P1133,PR112,3,995.4
6085503,T11415,P1094,PR131,5,257.6
2655875,T11416,P1074,PR115,3,784.71
7973957,T11416,P1145,PR100,3,83.31
4947260,T11416,P1182,PR112,4,56.08
2458301,T11417,P1190,PR110,2,289.04
4316875,T11418,P1074,PR107,4,1046.28
469841,T11418,P1163,PR124,2,662.1
5082768,T11418,P1054,PR139,5,941.15
4352366,T11419,P1149,PR131,1,239.72
8670767,T11420,P1184,PR123,5,1715.45
2859008,T11420,P1103,PR127,4,1648.76
9850498,T11421,P1164,PR113,2,171.3
8780145,T11421,P1128,PR144,3,272.34
2837378,T11422,P1096,PR102,4,91.16
2942512,T11422,P1134,PR135,4,574.28
1086369,T11423,P1097,PR126,1,235.47
5189332,T11423,P1087,PR119,2,800.32
4669361,T11424,P1057,PR146,2,433.9
3304142,T11425,P1199,PR114,1,376.55
7706140,T11425,P1091,PR126,4,1782.2
8793247,T11425,P1145,PR144,1,27.77
6099531,T11426,P1189,PR140,2,816.32
1658261,T11427,P1008,PR127,4,1796.28
1127391,T11427,P1084,PR124,5,2285.25
8971682,T11427,P1069,PR141,5,1435.9
939102,T11428,P1137,PR143,1,279.41
8773625,T11428,P1114,PR145,5,1602.65
4296177,T11428,P1063,PR132,2,852.62
3830909,T11429,P1046,PR145,2,725.22
2976793,T11429,P1176,PR113,4,784.48
4458769,T11429,P1010,PR107,5,1955.2
3187909,T11430,P1071,PR147,1,309.43
2223803,T11430,P1187,PR113,1,423.21
1021148,T11430,P1133,PR100,3,995.4
9826037,T11431,P1058,PR115,2,966.98
1648701,T11432,P1122,PR117,4,175.36
5349556,T11432,P1137,PR106,1,279.41
3295479,T11432,P1162,PR114,1,428.96
1398989,T11433,P1029,PR123,4,1306.28
1675640,T11433,P1121,PR148,2,444.58
8174375,T11434,P1150,,2,106.86
161103,T11434,P1076,PR112,5,1858.4
1871061,T11434,P1148,PR108,4,1413.24
9880733,T11435,P1113,PR114,2,545.22
7654680,T11435,P1162,PR134,5,2144.8
6831161,T11435,P1000,PR123,3,374.16
2961714,T11436,P1069,PR132,4,1148.72
8108088,T11436,P1084,PR115,5,2285.25
5027080,T11436,P1131,PR107,3,830.61
5723418,T11437,P1136,PR128,2,740.52
8439985,T11437,P1070,PR122,5,265.5
1870158,T11438,P1160,PR144,4,1259.2
8180243,T11438,P1193,PR130,2,632.66
7893787,T11439,P1081,PR139,5,2028.15
1099906,T11440,P1041,PR148,2,796.86
5111028,T11440,P1194,PR113,4,1757.4
9036043,T11441,P1113,PR129,3,817.83
3889006,T11442,P1049,PR138,1,324.51
5123491,T11443,P1078,PR126,5,1763.65
7916760,T11444,P1196,PR146,5,2013.6
3528114,T11444,P1026,PR115,3,367.32
5431883,T11445,P1172,,2,646.86
6647804,T11445,P1040,PR105,2,634.82
2636249,T11445,P1043,PR132,2,581.14
9986297,T11446,P1132,PR143,4,1434.88
3837346,T11446,P1106,PR117,3,790.53
6220843,T11447,P1120,PR115,3,417.18
5598929,T11447,P1037,PR111,3,1459.92
7544847,T11448,P1090,PR119,3,1196.76
9450378,T11448,P1078,PR144,4,1410.92
95170,T11448,P1100,PR139,4,1189.84
5932625,T11449,P1014,PR128,4,1799.12
7665338,T11449,P1165,PR129,2,79.86
3499879,T11450,P1004,PR125,2,636.78
4945872,T11450,P1169,PR121,3,1411.23
7172233,T11451,P1006,PR132,3,533.58
9362831,T11451,P1097,PR138,3,706.41
3606764,T11452,P1189,PR146,2,816.32
7383706,T11452,P1158,PR128,5,137.15
1248677,T11452,P1070,PR121,1,53.1
8047741,T11453,P1041,PR144,3,1195.29
771752,T11454,P1151,PR112,4,993.4
8171198,T11454,P1199,PR108,4,1506.2
9833368,T11454,P1063,PR123,3,1278.93
941447,T11455,P1015,PR114,1,305.18
4631288,T11455,P1163,PR135,3,993.15
4768678,T11456,P1094,PR112,4,206.08
2252924,T11456,P1028,PR126,4,1498.04
5444971,T11456,P1191,PR143,1,63.49
2523622,T11457,P1105,PR136,2,135.78
9631601,T11457,P1150,PR106,3,160.29
1476482,T11457,P1051,PR107,5,2352.65
9608869,T11458,P1062,PR136,3,586.86
9339448,T11458,P1139,PR140,3,638.1
2356655,T11459,P1074,PR113,1,261.57
5267396,T11459,P1197,PR111,1,144.61
3603962,T11459,P1092,PR135,4,689.24
3819875,T11460,P1082,PR139,4,1624.04
3338418,T11461,P1092,PR116,3,516.93
4284193,T11461,P1173,PR139,3,695.52
2353340,T11462,P1191,PR128,1,63.49
7169424,T11462,P1030,PR126,4,1701.48
805828,T11462,P1101,PR100,4,80.4
6265861,T11463,P1015,PR133,5,1525.9
7335115,T11463,P1004,PR103,5,1591.95
5487325,T11463,P1008,PR123,5,2245.35
9643804,T11464,P1125,PR120,3,1256.43
1267562,T11464,P1085,PR132,1,258.11
9366563,T11464,P1144,PR106,1,62.46
8615107,T11465,P1136,PR100,2,740.52
3202561,T11466,P1146,PR140,4,100.64
4645023,T11467,P1196,PR102,4,1610.88
5543687,T11468,P1115,PR143,2,728.84
9650654,T11468,P1018,,2,666.86
7254421,T11469,P1116,PR114,5,2440.25
9642501,T11469,P1005,PR130,4,691.28
6542234,T11470,P1001,PR115,5,255.45
3778732,T11470,P1004,PR109,1,318.39
4342832,T11471,P1109,PR128,2,626.66
5479763,T11471,P1057,PR105,5,1084.75
9637478,T11472,P1117,PR128,2,521.14
2560284,T11472,P1090,PR116,5,1994.6
3458526,T11472,P1048,PR121,2,34.08
439974,T11473,P1046,PR123,1,362.61
661905,T11473,P1136,PR116,5,1851.3
1162106,T11474,P1138,PR120,3,923.4
3503205,T11475,P1080,,2,300.66
2739534,T11475,P1051,PR149,3,1411.59
3644613,T11476,P1069,PR110,2,574.36
457959,T11476,P1197,PR106,3,433.83
6293368,T11477,P1112,PR141,1,268.02
6382331,T11478,P1113,PR138,2,545.22
6697099,T11479,P1114,PR104,4,1282.12
9902202,T11480,P1052,PR143,4,1908.76
8501072,T11481,P1023,PR147,2,655.44
2041851,T11482,P1185,PR120,5,201.2
2019278,T11482,P1041,PR117,2,796.86
6012793,T11482,P1125,PR134,5,2094.05
3204132,T11483,P1081,PR119,4,1622.52
8504542,T11483,P1053,PR114,1,457.86
4282964,T11483,P1092,PR104,4,689.24
270876,T11484,P1028,PR112,4,1498.04
7046665,T11484,P1001,,4,204.36
5950562,T11484,P1102,PR111,1,23.49
7283810,T11485,P1079,PR120,1,182.95
3848003,T11485,P1166,PR136,3,969.0
7908134,T11486,P1021,PR105,4,1106.48
5423587,T11486,P1004,PR106,3,955.17
4177496,T11486,P1011,PR125,2,645.62
2146617,T11487,P1144,PR141,1,62.46
7882150,T11488,P1039,PR147,2,893.12
1026455,T11488,P1195,PR107,1,368.86
4917144,T11488,P1152,PR108,2,478.74
2642122,T11489,P1158,PR126,4,109.72
2929931,T11489,P1107,PR103,2,772.3
6124825,T11490,P1038,PR120,2,399.16
502984,T11490,P1028,PR130,2,749.02
5134916,T11490,P1127,PR120,2,414.86
4449005,T11491,P1160,PR139,3,944.4
477785,T11491,P1159,PR124,3,571.29
7893720,T11492,P1084,PR138,1,457.05
6839305,T11493,P1188,PR114,2,33.04
8811472,T11494,P1138,PR134,4,1231.2
250626,T11495,P1040,PR148,1,317.41
7044466,T11496,P1057,PR142,1,216.95
7980744,T11496,P1016,PR140,1,9.55
7388952,T11497,P1106,PR136,5,1317.55
12107,T11497,P1034,PR141,5,935.1
4309423,T11498,P1121,PR146,4,889.16
9059464,T11498,P1032,PR127,3,858.93
8015984,T11499,P1157,PR113,1,319.37
3293152,T11499,P1126,PR103,5,1747.55
2177811,T11500,P1056,PR119,5,2322.6
1590299,T11501,P1057,PR133,1,216.95
1765437,T11502,P1103,PR111,3,1236.57
4205557,T11502,P1063,PR132,2,852.62
5513426,T11502,P1047,PR123,3,431.94
8722759,T11503,P1118,PR119,5,824.3
4474918,T11503,P1132,PR104,5,1793.6
5501988,T11503,P1194,PR137,2,878.7
9720192,T11504,P1095,PR129,2,582.5
6459732,T11504,P1188,PR123,1,16.52
3056347,T11505,P1012,PR142,2,93.3
572339,T11505,P1003,PR139,2,901.42
6656589,T11505,P1060,PR106,2,854.48
8066090,T11506,P1002,PR135,5,2245.6
3149894,T11506,P1123,PR137,3,52.65
7585049,T11507,P1147,PR115,4,1713.8
4409131,T11507,P1054,PR114,4,752.92
1976677,T11507,P1139,PR145,4,850.8
5659800,T11508,P1071,PR122,5,1547.15
4282962,T11508,P1086,PR111,2,506.5
9209028,T11508,P1087,PR128,4,1600.64
5744100,T11509,P1169,PR143,1,470.41
4410116,T11509,P1195,PR147,5,1844.3
426376,T11510,P1093,PR114,4,763.64
3810527,T11511,P1032,PR128,1,286.31
2017926,T11511,P1117,PR144,1,260.57
2118950,T11511,P1140,PR142,3,382.89
7317620,T11512,P1078,PR148,4,1410.92
8467859,T11512,P1141,PR120,1,181.21
3269511,T11513,P1101,PR114,5,100.5
280503,T11514,P1174,PR113,2,550.16
8817681,T11515,P1187,PR141,3,1269.63
9443610,T11516,P1199,PR143,2,753.1
788449,T11516,P1135,PR115,5,2388.3
9050591,T11516,P1136,PR114,3,1110.78
2797659,T11517,P1177,PR141,5,2403.95
2778903,T11518,P1040,PR103,1,317.41
3795971,T11518,P1162,PR126,5,2144.8
7113804,T11519,P1038,PR122,5,997.9
820611,T11519,P1051,PR128,3,1411.59
6539296,T11519,P1102,PR140,3,70.47
7851807,T11520,P1107,PR108,4,1544.6
5033051,T11520,P1082,PR142,2,812.02
4216605,T11520,P1000,PR142,1,124.72
3502325,T11521,P1142,PR106,3,1140.39
9965414,T11521,P1187,PR141,5,2116.05
6884959,T11521,P1017,PR103,1,55.23
2688599,T11522,P1036,PR104,4,503.08
7029810,T11523,P1100,PR104,2,594.92
4170368,T11524,P1151,PR110,2,496.7
3796769,T11524,P1089,PR140,1,352.47
2071507,T11525,P1035,PR127,4,545.12
2547557,T11525,P1185,PR115,5,201.2
4621625,T11526,P1113,PR140,2,545.22
8734559,T11527,P1002,PR129,1,449.12
1721548,T11527,P1079,PR103,5,914.75
3895354,T11528,P1153,PR101,4,362.92
5013405,T11528,P1169,PR145,4,1881.64
7623021,T11528,P1031,PR102,5,1652.6
4565128,T11529,P1018,PR149,3,1000.29
1893101,T11530,P1097,PR120,3,706.41
9814312,T11531,P1119,PR105,4,1594.48
4883964,T11531,P1043,PR142,4,1162.28
1728895,T11531,P1057,PR117,5,1084.75
6082570,T11532,P1187,PR143,5,2116.05
7255766,T11533,P1170,PR104,4,1159.44
4701036,T11534,P1014,PR108,1,449.78
4222336,T11534,P1185,PR119,3,120.72
7040481,T11535,P1130,PR127,3,386.61
5983784,T11535,P1170,PR125,3,869.58
1696697,T11535,P1021,PR117,1,276.62
9827827,T11536,P1124,PR118,2,963.02
9916752,T11536,P1126,PR102,2,699.02
1744251,T11536,P1111,PR108,3,91.74
9489531,T11537,P1124,PR135,5,2407.55
8706818,T11537,P1096,PR130,5,113.95
706342,T11537,P1170,PR148,4,1159.44
1653844,T11538,P1027,PR116,5,830.35
1970876,T11538,P1147,PR122,1,428.45
6051556,T11538,P1195,PR133,2,737.72
7077122,T11539,P1172,PR140,5,1617.15
5826802,T11539,P1100,PR140,1,297.46
7729985,T11539,P1165,PR104,4,159.72
6688955,T11540,P1133,PR114,1,331.8
430178,T11540,P1160,PR146,4,1259.2
3032276,T11540,P1055,PR102,5,63.25
1657660,T11541,P1161,PR118,3,762.15
7660866,T11542,P1105,PR127,1,67.89
5772197,T11542,P1064,PR102,3,485.64
7482756,T11543,P1063,PR137,3,1278.93
7687398,T11543,P1012,PR103,3,139.95
2694289,T11544,P1162,PR123,3,1286.88
9181797,T11544,P1053,PR130,5,2289.3
6733047,T11544,P1165,PR144,3,119.79
8385864,T11545,P1199,PR144,2,753.1
5902304,T11545,P1022,PR110,3,1042.47
5310562,T11546,P1137,PR136,2,558.82
1517206,T11546,P1078,PR100,1,352.73
5250000,T11546,P1163,PR108,4,1324.2
6420580,T11547,P1127,PR116,2,414.86
8144343,T11547,P1051,PR100,3,1411.59
7344547,T11547,P1089,PR102,3,1057.41
2827686,T11548,P1193,PR146,2,632.66
1870335,T11548,P1082,PR125,1,406.01
8491273,T11549,P1148,PR130,3,1059.93
4969474,T11550,P1164,PR125,5,428.25
9030410,T11550,P1193,PR122,5,1581.65
1273984,T11550,P1045,PR129,4,406.6
6788684,T11551,P1023,PR109,1,327.72
8939367,T11552,P1037,PR107,3,1459.92
2231912,T11552,P1090,PR143,4,1595.68
9564805,T11553,P1026,PR124,3,367.32
3771936,T11553,P1021,PR121,3,829.86
9193700,T11554,P1010,PR114,2,782.08
442234,T11554,P1039,PR140,3,1339.68
4116320,T11555,P1057,PR109,2,433.9
3623344,T11555,P1057,PR119,4,867.8
4088276,T11556,P1003,PR140,3,1352.13
7364358,T11557,P1156,PR146,4,1239.4
9530897,T11558,P1142,PR122,5,1900.65
3121536,T11558,P1049,PR100,4,1298.04
9654565,T11559,P1148,PR101,4,1413.24
6106386,T11559,P1099,PR118,3,440.52
6211404,T11559,P1067,PR113,4,1873.6
9065890,T11560,P1060,PR107,3,1281.72
2256415,T11560,P1091,PR137,1,445.55
9030764,T11561,P1179,PR111,2,203.84
1621039,T11561,P1148,PR125,2,706.62
8981849,T11562,P1181,PR126,4,219.56
3822260,T11562,P1080,PR128,1,150.33
9295800,T11562,P1184,PR114,3,1029.27
9634470,T11563,P1119,PR145,3,1195.86
7346256,T11564,P1117,PR100,5,1302.85
1084778,T11565,P1151,PR142,4,993.4
9394549,T11565,P1043,PR127,1,290.57
5831813,T11566,P1143,PR102,1,12.12
1069998,T11566,P1122,,2,87.68
4632028,T11567,P1090,PR117,1,398.92
462665,T11567,P1145,PR133,3,83.31
8234423,T11567,P1182,PR131,5,70.1
6647906,T11568,P1180,PR128,2,78.66
5198006,T11568,P1055,PR124,4,50.6
5545428,T11569,P1178,PR125,3,1359.45
8522070,T11569,P1059,PR138,5,2409.95
9053198,T11569,P1104,PR107,2,366.58
113672,T11570,P1150,PR118,3,160.29
6012108,T11570,P1156,PR146,1,309.85
1191408,T11570,P1150,PR141,1,53.43
6940927,T11571,P1016,PR121,5,47.75
3265165,T11571,P1186,PR128,2,325.78
3008840,T11571,P1063,PR132,5,2131.55
2004879,T11572,P1007,PR137,4,1457.4
6770535,T11573,P1022,PR144,1,347.49
6837961,T11573,P1146,PR145,4,100.64
2323804,T11574,P1178,PR134,4,1812.6
1608320,T11574,P1087,PR142,2,800.32
7220258,T11575,P1090,PR102,2,797.84
1522273,T11575,P1064,PR118,4,647.52
3365632,T11576,P1066,PR109,4,1122.48
5699559,T11577,P1089,PR126,1,352.47
8789035,T11578,P1192,PR114,1,349.88
1021748,T11578,P1065,PR110,1,88.9
1602062,T11579,P1015,PR146,3,915.54
8877177,T11579,P1043,PR125,1,290.57
5483796,T11579,P1003,PR123,1,450.71
9530779,T11580,P1078,PR112,1,352.73
1164159,T11580,P1144,PR131,3,187.38
8358432,T11581,P1048,PR136,5,85.2
5792300,T11582,P1137,PR103,2,558.82
6277503,T11583,P1174,PR112,2,550.16
2977822,T11584,P1045,PR108,4,406.6
7467648,T11584,P1129,PR148,2,164.88
650525,T11584,P1007,PR133,5,1821.75
4889400,T11585,P1030,PR136,3,1276.11
3026891,T11585,P1027,PR147,3,498.21
2808260,T11585,P1151,PR106,5,1241.75
2604707,T11586,P1127,PR100,2,414.86
9193587,T11587,P1086,PR111,4,1013.0
1952560,T11587,P1099,PR120,4,587.36
1098297,T11587,P1171,PR110,5,985.7
2371986,T11588,P1063,PR143,3,1278.93
3159824,T11588,P1061,,4,603.0
983551,T11589,P1010,PR143,3,1173.12
1657260,T11589,P1122,PR143,5,219.2
8847255,T11590,P1023,PR113,3,983.16
8924233,T11590,P1144,PR133,5,312.3
9166755,T11590,P1133,PR133,4,1327.2
5374018,T11591,P1051,PR124,3,1411.59
3322586,T11591,P1034,PR103,4,748.08
6781990,T11591,P1074,PR125,4,1046.28
8228644,T11592,P1096,PR115,1,22.79
1750175,T11592,P1006,PR109,4,711.44
6523127,T11593,P1143,PR144,4,48.48
4818315,T11593,P1078,PR101,4,1410.92
8850823,T11594,P1178,PR134,1,453.15
1496318,T11594,P1010,PR118,2,782.08
9584403,T11594,P1078,PR105,5,1763.65
804569,T11595,P1044,PR118,3,746.4
792012,T11595,P1136,,1,370.26
3158127,T11595,P1077,PR107,4,1400.08
7278025,T11596,P1137,PR113,1,279.41
8791001,T11596,P1189,PR109,5,2040.8
750289,T11597,P1130,PR102,3,386.61
3115620,T11598,P1025,PR137,4,1430.12
1224125,T11599,P1182,PR128,3,42.06
3468471,T11600,P1052,PR114,4,1908.76
261603,T11600,P1146,PR122,5,125.8
3456608,T11600,P1011,PR122,4,1291.24
79504,T11601,P1029,PR117,3,979.71
2970537,T11601,P1061,PR145,3,452.25
